id,conversation_id,referenced_tweets.replied_to.id,referenced_tweets.retweeted.id,referenced_tweets.quoted.id,author_id,in_reply_to_user_id,retweeted_user_id,quoted_user_id,created_at,text,lang,source,public_metrics.like_count,public_metrics.quote_count,public_metrics.reply_count,public_metrics.retweet_count,reply_settings,possibly_sensitive,withheld.scope,withheld.copyright,withheld.country_codes,entities.annotations,entities.cashtags,entities.hashtags,entities.mentions,entities.urls,context_annotations,attachments.media,attachments.media_keys,attachments.poll.duration_minutes,attachments.poll.end_datetime,attachments.poll.id,attachments.poll.options,attachments.poll.voting_status,attachments.poll_ids,author.id,author.created_at,author.username,author.name,author.description,author.entities.description.cashtags,author.entities.description.hashtags,author.entities.description.mentions,author.entities.description.urls,author.entities.url.urls,author.location,author.pinned_tweet_id,author.profile_image_url,author.protected,author.public_metrics.followers_count,author.public_metrics.following_count,author.public_metrics.listed_count,author.public_metrics.tweet_count,author.url,author.verified,author.withheld.scope,author.withheld.copyright,author.withheld.country_codes,geo.coordinates.coordinates,geo.coordinates.type,geo.country,geo.country_code,geo.full_name,geo.geo.bbox,geo.geo.type,geo.id,geo.name,geo.place_id,geo.place_type,__twarc.retrieved_at,__twarc.url,__twarc.version,
1112142450313908224,1112142450313908224,,,,23548059,,,,2019-03-30T23:59:57.000Z,Let the birthday festivities continue! @ Il Gabbiano https://t.co/pBXPHuJvQl,en,Instagram,0,0,0,0,everyone,False,,,,,,,,"[{""start"": 53, ""end"": 76, ""url"": ""https://t.co/pBXPHuJvQl"", ""expanded_url"": ""https://www.instagram.com/p/BvptsaZgAan/?utm_source=ig_twitter_share&igshid=1h4fz2a4j9ygi"", ""display_url"": ""instagram.com/p/BvptsaZgAan/\u2026""}]",,,,,,,,,,23548059,2009-03-10T03:01:37.000Z,davidrubinoff,David Rubinoff,Canes fan. Wine drinker. Bike rider. It ain't no sin to be glad you're alive!,,,,,,Boca Raton,,https://pbs.twimg.com/profile_images/789849085700370432/sEQ3QDVV_normal.jpg,False,371,1042,8,9350,,False,,,,"[-80.18541, 25.77161]",Point,Estados Unidos,US,"Miami, FL","[-80.321683, 25.7090404, -80.144974, 25.855667]",Feature,04cb31bae3b3af93,Miami,04cb31bae3b3af93,city,2022-01-16T18:41:03+00:00,https://api.twitter.com/2/tweets/search/all?expansions=author_id%2Cin_reply_to_user_id%2Creferenced_tweets.id%2Creferenced_tweets.id.author_id%2Centities.mentions.username%2Cattachments.poll_ids%2Cattachments.media_keys%2Cgeo.place_id&tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&media.fields=alt_text%2Cduration_ms%2Cheight%2Cmedia_key%2Cpreview_image_url%2Ctype%2Curl%2Cwidth%2Cpublic_metrics&poll.fields=duration_minutes%2Cend_datetime%2Cid%2Coptions%2Cvoting_status&place.fields=contained_within%2Ccountry%2Ccountry_code%2Cfull_name%2Cgeo%2Cid%2Cname%2Cplace_type&start_time=2019-03-29T00%3A00%3A00%2B00%3A00&end_time=2019-03-31T00%3A00%3A00%2B00%3A00&query=point_radius+%3A%5B-80.1353006+25.7929198+3.11mi%5D&max_results=100,2.8.3,
1112142361734402049,1112142361734402049,,,,700139828,,,,2019-03-30T23:59:36.000Z,Lo poncharon! #JuntosMiami  @Marlins https://t.co/yZjGC2ezx4,es,Twitter for Android,1,0,0,0,everyone,False,,,,,,"[{""start"": 14, ""end"": 26, ""tag"": ""JuntosMiami""}]","[{""start"": 28, ""end"": 36, ""username"": ""Marlins"", ""id"": ""52863923"", ""public_metrics"": {""followers_count"": 378493, ""following_count"": 847, ""tweet_count"": 81616, ""listed_count"": 4204}, ""name"": ""Miami Marlins"", ""description"": ""Official Twitter account of the Miami Marlins. We have a roof: @loanDepotpark #JuntosMiami"", ""url"": ""https://t.co/h8EXmkoDqc"", ""entities"": {""url"": {""urls"": [{""start"": 0, ""end"": 23, ""url"": ""https://t.co/h8EXmkoDqc"", ""expanded_url"": ""https://linktr.ee/marlins"", ""display_url"": ""linktr.ee/marlins""}]}, ""description"": {""hashtags"": [{""start"": 78, ""end"": 90, ""tag"": ""JuntosMiami""}], ""mentions"": [{""start"": 63, ""end"": 77, ""username"": ""loanDepotpark""}]}}, ""profile_image_url"": ""https://pbs.twimg.com/profile_images/1451561967123062785/DZsr5p3-_normal.jpg"", ""created_at"": ""2009-07-01T21:52:41.000Z"", ""location"": ""loanDepot park"", ""protected"": false, ""verified"": true}]","[{""start"": 37, ""end"": 60, ""url"": ""https://t.co/yZjGC2ezx4"", ""expanded_url"": ""https://twitter.com/mirtlesays/status/1112142361734402049/photo/1"", ""display_url"": ""pic.twitter.com/yZjGC2ezx4""}]","[{""domain"": {""id"": ""3"", ""name"": ""TV Shows"", ""description"": ""Television shows from around the world""}, ""entity"": {""id"": ""10001466882"", ""name"": ""MLB Baseball"", ""description"": ""All the latest action from Major League Baseball.""}}, {""domain"": {""id"": ""3"", ""name"": ""TV Shows"", ""description"": ""Television shows from around the world""}, ""entity"": {""id"": ""10029304618"", ""name"": ""MLB Baseball""}}, {""domain"": {""id"": ""6"", ""name"": ""Sports Event""}, ""entity"": {""id"": ""1091124868706258944"", ""name"": ""Rockies at Marlins""}}, {""domain"": {""id"": ""6"", ""name"": ""Sports Event""}, ""entity"": {""id"": ""1091124875341643776"", ""name"": ""Rockies at Marlins""}}, {""domain"": {""id"": ""6"", ""name"": ""Sports Event""}, ""entity"": {""id"": ""1091124953653497856"", ""name"": ""Rockies at Marlins""}}, {""domain"": {""id"": ""26"", ""name"": ""Sports League"", ""description"": """"}, ""entity"": {""id"": ""769193602169704448"", ""name"": ""MLB""}}, {""domain"": {""id"": ""12"", ""name"": ""Sports Team"", ""description"": ""A sports team organization, like Arsenal and the Boston Celtics""}, ""entity"": {""id"": ""769193709074210820"", ""name"": ""Miami Marlins""}}, {""domain"": {""id"": ""26"", ""name"": ""Sports League"", ""description"": """"}, ""entity"": {""id"": ""769193602169704448"", ""name"": ""MLB""}}]","[{""height"": 1152, ""width"": 2048, ""type"": ""photo"", ""url"": ""https://pbs.twimg.com/media/D28fgxYXcAIbA0H.jpg"", ""media_key"": ""3_1112142280855613442""}]","[""3_1112142280855613442""]",,,,,,,700139828,2012-07-17T01:37:09.000Z,mirtlesays,Mirtle 🐢,"Just a little Dominican 🇩🇴 girl who grew up loving food, travel, books and writing. IG: @mirtlesays #OpinionsAreMyOwn",,"[{""start"": 100, ""end"": 117, ""tag"": ""OpinionsAreMyOwn""}]","[{""start"": 88, ""end"": 99, ""username"": ""mirtlesays""}]",,"[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/P9xCxCcRr5"", ""expanded_url"": ""https://linktr.ee/mirtlepena"", ""display_url"": ""linktr.ee/mirtlepena""}]","Earth, Milky Way Galaxy",,https://pbs.twimg.com/profile_images/1200959449906724866/QZwuU55B_normal.jpg,False,548,255,26,2938,https://t.co/P9xCxCcRr5,False,,,,,,Estados Unidos,US,Marlins Park,"[-80.22144846000792, 25.778580385989454, -80.22144846000792, 25.778580385989454]",Feature,07d9d339c4084000,Marlins Park,07d9d339c4084000,poi,2022-01-16T18:41:03+00:00,https://api.twitter.com/2/tweets/search/all?expansions=author_id%2Cin_reply_to_user_id%2Creferenced_tweets.id%2Creferenced_tweets.id.author_id%2Centities.mentions.username%2Cattachments.poll_ids%2Cattachments.media_keys%2Cgeo.place_id&tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&media.fields=alt_text%2Cduration_ms%2Cheight%2Cmedia_key%2Cpreview_image_url%2Ctype%2Curl%2Cwidth%2Cpublic_metrics&poll.fields=duration_minutes%2Cend_datetime%2Cid%2Coptions%2Cvoting_status&place.fields=contained_within%2Ccountry%2Ccountry_code%2Cfull_name%2Cgeo%2Cid%2Cname%2Cplace_type&start_time=2019-03-29T00%3A00%3A00%2B00%3A00&end_time=2019-03-31T00%3A00%3A00%2B00%3A00&query=point_radius+%3A%5B-80.1353006+25.7929198+3.11mi%5D&max_results=100,2.8.3,
1112142190598336513,1112142190598336513,,,,915701869,148160669,,,2019-03-30T23:58:55.000Z,@deadspacemusic 🌴🌅 @ Shore Club Hotel https://t.co/WReSX12Q45,en,Instagram,1,0,0,0,everyone,False,,,,"[{""start"": 23, ""end"": 38, ""probability"": 0.8925, ""type"": ""Place"", ""normalized_text"": ""Shore Club Hotel""}]",,,"[{""start"": 0, ""end"": 15, ""username"": ""deadspacemusic"", ""id"": ""148160669"", ""public_metrics"": {""followers_count"": 930, ""following_count"": 346, ""tweet_count"": 1349, ""listed_count"": 13}, ""name"": ""Dead Space"", ""pinned_tweet_id"": ""1402017378473431052"", ""description"": ""'Best I Ever Had' out now \u2199"", ""url"": ""https://t.co/pUQjUluW15"", ""entities"": {""url"": {""urls"": [{""start"": 0, ""end"": 23, ""url"": ""https://t.co/pUQjUluW15"", ""expanded_url"": ""https://linktr.ee/deadspacemusic"", ""display_url"": ""linktr.ee/deadspacemusic""}]}}, ""profile_image_url"": ""https://pbs.twimg.com/profile_images/1250450933818900480/1d8VhtEf_normal.jpg"", ""created_at"": ""2010-05-26T00:42:15.000Z"", ""location"": ""Orlando, FL"", ""protected"": false, ""verified"": false}]","[{""start"": 38, ""end"": 61, ""url"": ""https://t.co/WReSX12Q45"", ""expanded_url"": ""https://www.instagram.com/p/Bvptk6cl97r/?utm_source=ig_twitter_share&igshid=ap2n0qse0nuu"", ""display_url"": ""instagram.com/p/Bvptk6cl97r/\u2026""}]","[{""domain"": {""id"": ""65"", ""name"": ""Interests and Hobbies Vertical"", ""description"": ""Top level interests and hobbies groupings, like Food or Travel""}, ""entity"": {""id"": ""839159814991167489"", ""name"": ""Travel"", ""description"": ""Travel""}}, {""domain"": {""id"": ""66"", ""name"": ""Interests and Hobbies Category"", ""description"": ""A grouping of interests and hobbies entities, like Novelty Food or Destinations""}, ""entity"": {""id"": ""864938653063159808"", ""name"": ""Hospitality"", ""description"": ""Hospitality""}}, {""domain"": {""id"": ""67"", ""name"": ""Interests and Hobbies"", ""description"": ""Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks""}, ""entity"": {""id"": ""864939492947275776"", ""name"": ""Hotel/Motel"", ""description"": ""Hotel/Motel""}}]",,,,,,,,,915701869,2012-10-30T23:13:04.000Z,_hansonshane,Nah,@acremedia,,,"[{""start"": 0, ""end"": 10, ""username"": ""acremedia""}]",,"[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/9vW2i3dklQ"", ""expanded_url"": ""http://instagram.com/shanehanson_/"", ""display_url"": ""instagram.com/shanehanson_/""}]","Miami, FL",1392598972053733381,https://pbs.twimg.com/profile_images/1482171629262278656/c4xYSVpF_normal.jpg,False,646,99,1,12193,https://t.co/9vW2i3dklQ,False,,,,"[-80.1293457, 25.7950517]",Point,Estados Unidos,US,"Miami Beach, FL","[-80.147162, 25.7613083, -80.1187628, 25.872623]",Feature,0121b92345f0e2b4,Miami Beach,0121b92345f0e2b4,city,2022-01-16T18:41:03+00:00,https://api.twitter.com/2/tweets/search/all?expansions=author_id%2Cin_reply_to_user_id%2Creferenced_tweets.id%2Creferenced_tweets.id.author_id%2Centities.mentions.username%2Cattachments.poll_ids%2Cattachments.media_keys%2Cgeo.place_id&tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&media.fields=alt_text%2Cduration_ms%2Cheight%2Cmedia_key%2Cpreview_image_url%2Ctype%2Curl%2Cwidth%2Cpublic_metrics&poll.fields=duration_minutes%2Cend_datetime%2Cid%2Coptions%2Cvoting_status&place.fields=contained_within%2Ccountry%2Ccountry_code%2Cfull_name%2Cgeo%2Cid%2Cname%2Cplace_type&start_time=2019-03-29T00%3A00%3A00%2B00%3A00&end_time=2019-03-31T00%3A00%3A00%2B00%3A00&query=point_radius+%3A%5B-80.1353006+25.7929198+3.11mi%5D&max_results=100,2.8.3,
1112141834992668672,1112141834992668672,,,,253662751,,,,2019-03-30T23:57:30.000Z,The amount of walking I doing up here my abs better resurface from Tartarus,en,Twitter for iPhone,0,0,1,0,everyone,False,,,,,,,,,,,,,,,,,,253662751,2011-02-17T18:21:01.000Z,AaradAH,luvjap,Always wanderlusting,,,,,"[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/Mlv2rH7ceq"", ""expanded_url"": ""http://www.instagram.com/luvjap"", ""display_url"": ""instagram.com/luvjap""}]",Trinidad and Tobago,,https://pbs.twimg.com/profile_images/1334935360200183808/DlTHs7Mc_normal.jpg,False,403,496,2,9555,https://t.co/Mlv2rH7ceq,False,,,,,,Estados Unidos,US,"Miami Beach, FL","[-80.147162, 25.7613083, -80.1187628, 25.872623]",Feature,0121b92345f0e2b4,Miami Beach,0121b92345f0e2b4,city,2022-01-16T18:41:03+00:00,https://api.twitter.com/2/tweets/search/all?expansions=author_id%2Cin_reply_to_user_id%2Creferenced_tweets.id%2Creferenced_tweets.id.author_id%2Centities.mentions.username%2Cattachments.poll_ids%2Cattachments.media_keys%2Cgeo.place_id&tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&media.fields=alt_text%2Cduration_ms%2Cheight%2Cmedia_key%2Cpreview_image_url%2Ctype%2Curl%2Cwidth%2Cpublic_metrics&poll.fields=duration_minutes%2Cend_datetime%2Cid%2Coptions%2Cvoting_status&place.fields=contained_within%2Ccountry%2Ccountry_code%2Cfull_name%2Cgeo%2Cid%2Cname%2Cplace_type&start_time=2019-03-29T00%3A00%3A00%2B00%3A00&end_time=2019-03-31T00%3A00%3A00%2B00%3A00&query=point_radius+%3A%5B-80.1353006+25.7929198+3.11mi%5D&max_results=100,2.8.3,
1112141775861411840,1112141775861411840,,,,941304403054727169,,,,2019-03-30T23:57:16.000Z,oi miami https://t.co/AjNrbLtHHn,it,Twitter for iPhone,849,3,14,11,everyone,False,,,,,,,,"[{""start"": 9, ""end"": 32, ""url"": ""https://t.co/AjNrbLtHHn"", ""expanded_url"": ""https://twitter.com/alvxaro/status/1112141775861411840/photo/1"", ""display_url"": ""pic.twitter.com/AjNrbLtHHn""}, {""start"": 9, ""end"": 32, ""url"": ""https://t.co/AjNrbLtHHn"", ""expanded_url"": ""https://twitter.com/alvxaro/status/1112141775861411840/photo/1"", ""display_url"": ""pic.twitter.com/AjNrbLtHHn""}]",,"[{""height"": 2048, ""width"": 1536, ""type"": ""photo"", ""url"": ""https://pbs.twimg.com/media/D28ey3oX4AAh6od.jpg"", ""media_key"": ""3_1112141492259381248""}, {""height"": 2048, ""width"": 1536, ""type"": ""photo"", ""url"": ""https://pbs.twimg.com/media/D28ey3oWsAA1krT.jpg"", ""media_key"": ""3_1112141492259303424""}]","[""3_1112141492259381248"", ""3_1112141492259303424""]",,,,,,,941304403054727169,2017-12-14T13:50:33.000Z,alvxaro,alvaro,eu ando na selva braba!!! eu rio na cara do perigo HA HA HA,,,,,"[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/421Armimdg"", ""expanded_url"": ""http://instagr.am/alvxaro"", ""display_url"": ""instagr.am/alvxaro""}]",,1473177021249433600,https://pbs.twimg.com/profile_images/1475311976708509698/R6GwiCJ4_normal.jpg,False,3679395,6684,410,22435,https://t.co/421Armimdg,True,,,,,,Estados Unidos,US,"Miami Beach, FL","[-80.147162, 25.7613083, -80.1187628, 25.872623]",Feature,0121b92345f0e2b4,Miami Beach,0121b92345f0e2b4,city,2022-01-16T18:41:03+00:00,https://api.twitter.com/2/tweets/search/all?expansions=author_id%2Cin_reply_to_user_id%2Creferenced_tweets.id%2Creferenced_tweets.id.author_id%2Centities.mentions.username%2Cattachments.poll_ids%2Cattachments.media_keys%2Cgeo.place_id&tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&media.fields=alt_text%2Cduration_ms%2Cheight%2Cmedia_key%2Cpreview_image_url%2Ctype%2Curl%2Cwidth%2Cpublic_metrics&poll.fields=duration_minutes%2Cend_datetime%2Cid%2Coptions%2Cvoting_status&place.fields=contained_within%2Ccountry%2Ccountry_code%2Cfull_name%2Cgeo%2Cid%2Cname%2Cplace_type&start_time=2019-03-29T00%3A00%3A00%2B00%3A00&end_time=2019-03-31T00%3A00%3A00%2B00%3A00&query=point_radius+%3A%5B-80.1353006+25.7929198+3.11mi%5D&max_results=100,2.8.3,
1112141417680392192,1112141417680392192,,,,16282294,423725595,,,2019-03-30T23:55:51.000Z,@EReidMiamiHeat don’t feel bad. You got trolled by De Jesus thanks to the @nyknicks and @JohnTurtullo,en,Twitter for iPhone,0,0,0,0,everyone,False,,,,"[{""start"": 51, ""end"": 58, ""probability"": 0.9835, ""type"": ""Person"", ""normalized_text"": ""De Jesus""}]",,,"[{""start"": 0, ""end"": 15, ""username"": ""EReidMiamiHeat"", ""id"": ""423725595"", ""public_metrics"": {""followers_count"": 31214, ""following_count"": 929, ""tweet_count"": 10992, ""listed_count"": 542}, ""name"": ""Eric Reid"", ""description"": ""Television play-by-play broadcaster for the @MiamiHeat on @Ballysports."", ""url"": ""https://t.co/PjuiqqUZ7U"", ""entities"": {""url"": {""urls"": [{""start"": 0, ""end"": 23, ""url"": ""https://t.co/PjuiqqUZ7U"", ""expanded_url"": ""http://Facebook.com/EReidMiamiHEAT"", ""display_url"": ""Facebook.com/EReidMiamiHEAT""}]}, ""description"": {""mentions"": [{""start"": 44, ""end"": 54, ""username"": ""MiamiHeat""}, {""start"": 58, ""end"": 70, ""username"": ""Ballysports""}]}}, ""profile_image_url"": ""https://pbs.twimg.com/profile_images/1663111261/69361_105680176166022_105677562832950_38859_7846057_n_normal.jpg"", ""created_at"": ""2011-11-28T21:25:43.000Z"", ""location"": ""Boca Raton"", ""protected"": false, ""verified"": false}, {""start"": 74, ""end"": 83, ""username"": ""nyknicks"", ""id"": ""20265254"", ""public_metrics"": {""followers_count"": 2380697, ""following_count"": 240, ""tweet_count"": 61547, ""listed_count"": 10664}, ""name"": ""NEW YORK KNICKS"", ""description"": ""WE HERE. #NewYorkForever"", ""url"": ""https://t.co/dUcM6OQuFS"", ""entities"": {""url"": {""urls"": [{""start"": 0, ""end"": 23, ""url"": ""https://t.co/dUcM6OQuFS"", ""expanded_url"": ""https://linktr.ee/nyknicks"", ""display_url"": ""linktr.ee/nyknicks""}]}, ""description"": {""hashtags"": [{""start"": 9, ""end"": 24, ""tag"": ""NewYorkForever""}]}}, ""profile_image_url"": ""https://pbs.twimg.com/profile_images/1451538185654349824/WbGOevNB_normal.jpg"", ""created_at"": ""2009-02-06T19:51:02.000Z"", ""location"": ""New York, NY"", ""protected"": false, ""verified"": true}, {""start"": 88, ""end"": 101, ""username"": ""JohnTurtullo"", ""id"": ""931132813713256449"", ""public_metrics"": {""followers_count"": 161, ""following_count"": 106, ""tweet_count"": 3914, ""listed_count"": 1}, ""name"": ""Jesus"", ""pinned_tweet_id"": ""1026176009345871874"", ""description"": ""Le cicale hanno la potenza di un impianto da discoteca da 8500 W"", ""url"": """", ""profile_image_url"": ""https://pbs.twimg.com/profile_images/987028442167304192/t6Ih2bgp_normal.jpg"", ""created_at"": ""2017-11-16T12:12:17.000Z"", ""location"": ""Brooklyn, NY"", ""protected"": false, ""verified"": false}]",,"[{""domain"": {""id"": ""3"", ""name"": ""TV Shows"", ""description"": ""Television shows from around the world""}, ""entity"": {""id"": ""10000607734"", ""name"": ""NBA Basketball"", ""description"": ""All the latest basketball action from the NBA.""}}, {""domain"": {""id"": ""3"", ""name"": ""TV Shows"", ""description"": ""Television shows from around the world""}, ""entity"": {""id"": ""10029190505"", ""name"": ""Live: NBA Basketball"", ""description"": ""Live coverage from the National Basketball Association, the top basketball league in North America.""}}, {""domain"": {""id"": ""3"", ""name"": ""TV Shows"", ""description"": ""Television shows from around the world""}, ""entity"": {""id"": ""10029304530"", ""name"": ""NBA Basketball""}}, {""domain"": {""id"": ""6"", ""name"": ""Sports Event""}, ""entity"": {""id"": ""1035680213575720960"", ""name"": ""Heat at Knicks""}}, {""domain"": {""id"": ""12"", ""name"": ""Sports Team"", ""description"": ""A sports team organization, like Arsenal and the Boston Celtics""}, ""entity"": {""id"": ""706083892525010946"", ""name"": ""New York Knicks""}}, {""domain"": {""id"": ""26"", ""name"": ""Sports League"", ""description"": """"}, ""entity"": {""id"": ""706083889454813185"", ""name"": ""NBA""}}, {""domain"": {""id"": ""39"", ""name"": ""Basketball Game"", ""description"": ""Sports Event specific to Basketball games""}, ""entity"": {""id"": ""1035680213575720960"", ""name"": ""Heat at Knicks""}}]",,,,,,,,,16282294,2008-09-14T12:15:44.000Z,GWinick,GWinick,,,,,,,"miami beach, fl",,https://pbs.twimg.com/profile_images/1473309309/image_normal.jpg,False,233,2176,10,4546,,False,,,,,,Estados Unidos,US,"Miami Beach, FL","[-80.147162, 25.7613083, -80.1187628, 25.872623]",Feature,0121b92345f0e2b4,Miami Beach,0121b92345f0e2b4,city,2022-01-16T18:41:03+00:00,https://api.twitter.com/2/tweets/search/all?expansions=author_id%2Cin_reply_to_user_id%2Creferenced_tweets.id%2Creferenced_tweets.id.author_id%2Centities.mentions.username%2Cattachments.poll_ids%2Cattachments.media_keys%2Cgeo.place_id&tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&media.fields=alt_text%2Cduration_ms%2Cheight%2Cmedia_key%2Cpreview_image_url%2Ctype%2Curl%2Cwidth%2Cpublic_metrics&poll.fields=duration_minutes%2Cend_datetime%2Cid%2Coptions%2Cvoting_status&place.fields=contained_within%2Ccountry%2Ccountry_code%2Cfull_name%2Cgeo%2Cid%2Cname%2Cplace_type&start_time=2019-03-29T00%3A00%3A00%2B00%3A00&end_time=2019-03-31T00%3A00%3A00%2B00%3A00&query=point_radius+%3A%5B-80.1353006+25.7929198+3.11mi%5D&max_results=100,2.8.3,
1112141332275957765,1112141332275957765,,,,2493659528,,,,2019-03-30T23:55:30.000Z,And on the final day of #MMW2019 we go Anjunadeep. https://t.co/IBIP62zNi3,en,Twitter for Android,4,0,0,2,everyone,False,,,,,,"[{""start"": 24, ""end"": 32, ""tag"": ""MMW2019""}]",,"[{""start"": 51, ""end"": 74, ""url"": ""https://t.co/IBIP62zNi3"", ""expanded_url"": ""https://twitter.com/aureansounds/status/1112141332275957765/photo/1"", ""display_url"": ""pic.twitter.com/IBIP62zNi3""}]",,"[{""height"": 480, ""width"": 640, ""type"": ""photo"", ""url"": ""https://pbs.twimg.com/media/D28epXiX0AE5PPQ.jpg"", ""media_key"": ""3_1112141329025454081""}]","[""3_1112141329025454081""]",,,,,,,2493659528,2014-05-14T01:22:20.000Z,aureansounds,Aurean,Progressive House - Garuda // Liftoff // Freegrant // Intricate // Black Hole\n'First Time' feat. Linney is Out Now on Garuda,,,,,"[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/O2I7mLFvzL"", ""expanded_url"": ""http://www.facebook.com/aureansounds"", ""display_url"": ""facebook.com/aureansounds""}]","Washington, DC",,https://pbs.twimg.com/profile_images/1101522662814351360/ZcNqkx2L_normal.jpg,False,178,472,8,1252,https://t.co/O2I7mLFvzL,False,,,,,,Estados Unidos,US,MAPS Backlot,"[-80.20119257875447, 25.799904254642236, -80.20119257875447, 25.799904254642236]",Feature,07d9e8791d488000,MAPS Backlot,07d9e8791d488000,poi,2022-01-16T18:41:03+00:00,https://api.twitter.com/2/tweets/search/all?expansions=author_id%2Cin_reply_to_user_id%2Creferenced_tweets.id%2Creferenced_tweets.id.author_id%2Centities.mentions.username%2Cattachments.poll_ids%2Cattachments.media_keys%2Cgeo.place_id&tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&media.fields=alt_text%2Cduration_ms%2Cheight%2Cmedia_key%2Cpreview_image_url%2Ctype%2Curl%2Cwidth%2Cpublic_metrics&poll.fields=duration_minutes%2Cend_datetime%2Cid%2Coptions%2Cvoting_status&place.fields=contained_within%2Ccountry%2Ccountry_code%2Cfull_name%2Cgeo%2Cid%2Cname%2Cplace_type&start_time=2019-03-29T00%3A00%3A00%2B00%3A00&end_time=2019-03-31T00%3A00%3A00%2B00%3A00&query=point_radius+%3A%5B-80.1353006+25.7929198+3.11mi%5D&max_results=100,2.8.3,
