query,start,end,day_count
from:CarlosFGalan,2018-05-25T00:00:00.000Z,2018-05-26T00:00:00.000Z,10
from:CarlosFGalan,2018-05-26T00:00:00.000Z,2018-05-27T00:00:00.000Z,19
from:CarlosFGalan,2018-05-27T00:00:00.000Z,2018-05-28T00:00:00.000Z,0
from:CarlosFGalan,2018-05-28T00:00:00.000Z,2018-05-29T00:00:00.000Z,3
from:CarlosFGalan,2018-05-29T00:00:00.000Z,2018-05-30T00:00:00.000Z,1
from:CarlosFGalan,2018-05-30T00:00:00.000Z,2018-05-31T00:00:00.000Z,7
from:CarlosFGalan,2018-05-31T00:00:00.000Z,2018-06-01T00:00:00.000Z,2
from:CarlosFGalan,2018-06-01T00:00:00.000Z,2018-06-02T00:00:00.000Z,3
from:CarlosFGalan,2018-06-02T00:00:00.000Z,2018-06-03T00:00:00.000Z,4
from:navarrowolff,2018-05-20T00:00:00.000Z,2018-05-21T00:00:00.000Z,4
from:navarrowolff,2018-05-21T00:00:00.000Z,2018-05-22T00:00:00.000Z,6
from:navarrowolff,2018-05-22T00:00:00.000Z,2018-05-23T00:00:00.000Z,0
from:navarrowolff,2018-05-23T00:00:00.000Z,2018-05-24T00:00:00.000Z,1
from:navarrowolff,2018-05-24T00:00:00.000Z,2018-05-25T00:00:00.000Z,1
from:navarrowolff,2018-05-25T00:00:00.000Z,2018-05-26T00:00:00.000Z,1
from:navarrowolff,2018-05-26T00:00:00.000Z,2018-05-27T00:00:00.000Z,23
from:navarrowolff,2018-05-27T00:00:00.000Z,2018-05-28T00:00:00.000Z,9
from:navarrowolff,2018-05-28T00:00:00.000Z,2018-05-29T00:00:00.000Z,18
from:navarrowolff,2018-05-29T00:00:00.000Z,2018-05-30T00:00:00.000Z,0
from:navarrowolff,2018-05-30T00:00:00.000Z,2018-05-31T00:00:00.000Z,2
from:navarrowolff,2018-05-31T00:00:00.000Z,2018-06-01T00:00:00.000Z,1
from:navarrowolff,2018-06-01T00:00:00.000Z,2018-06-02T00:00:00.000Z,2
from:navarrowolff,2018-06-02T00:00:00.000Z,2018-06-03T00:00:00.000Z,6
from:ClaraLopezObre,2018-05-20T00:00:00.000Z,2018-05-21T00:00:00.000Z,3
from:ClaraLopezObre,2018-05-21T00:00:00.000Z,2018-05-22T00:00:00.000Z,29
from:ClaraLopezObre,2018-05-22T00:00:00.000Z,2018-05-23T00:00:00.000Z,20
from:ClaraLopezObre,2018-05-23T00:00:00.000Z,2018-05-24T00:00:00.000Z,0
from:ClaraLopezObre,2018-05-24T00:00:00.000Z,2018-05-25T00:00:00.000Z,7
from:ClaraLopezObre,2018-05-25T00:00:00.000Z,2018-05-26T00:00:00.000Z,2
from:ClaraLopezObre,2018-05-26T00:00:00.000Z,2018-05-27T00:00:00.000Z,2
from:ClaraLopezObre,2018-05-27T00:00:00.000Z,2018-05-28T00:00:00.000Z,4
from:ClaraLopezObre,2018-05-28T00:00:00.000Z,2018-05-29T00:00:00.000Z,1
from:ClaraLopezObre,2018-05-29T00:00:00.000Z,2018-05-30T00:00:00.000Z,0
from:ClaraLopezObre,2018-05-30T00:00:00.000Z,2018-05-31T00:00:00.000Z,13
from:ClaraLopezObre,2018-05-31T00:00:00.000Z,2018-06-01T00:00:00.000Z,7
from:ClaraLopezObre,2018-06-01T00:00:00.000Z,2018-06-02T00:00:00.000Z,2
from:ClaraLopezObre,2018-06-02T00:00:00.000Z,2018-06-03T00:00:00.000Z,10
from:HoracioSerpa,2018-05-20T00:00:00.000Z,2018-05-21T00:00:00.000Z,4
from:HoracioSerpa,2018-05-21T00:00:00.000Z,2018-05-22T00:00:00.000Z,0
from:HoracioSerpa,2018-05-22T00:00:00.000Z,2018-05-23T00:00:00.000Z,6
from:HoracioSerpa,2018-05-23T00:00:00.000Z,2018-05-24T00:00:00.000Z,12
from:HoracioSerpa,2018-05-24T00:00:00.000Z,2018-05-25T00:00:00.000Z,26
from:HoracioSerpa,2018-05-25T00:00:00.000Z,2018-05-26T00:00:00.000Z,0
from:HoracioSerpa,2018-05-26T00:00:00.000Z,2018-05-27T00:00:00.000Z,5
from:HoracioSerpa,2018-05-27T00:00:00.000Z,2018-05-28T00:00:00.000Z,4
from:HoracioSerpa,2018-05-28T00:00:00.000Z,2018-05-29T00:00:00.000Z,10
from:HoracioSerpa,2018-05-29T00:00:00.000Z,2018-05-30T00:00:00.000Z,0
from:HoracioSerpa,2018-05-30T00:00:00.000Z,2018-05-31T00:00:00.000Z,1
from:HoracioSerpa,2018-05-31T00:00:00.000Z,2018-06-01T00:00:00.000Z,2
from:HoracioSerpa,2018-06-01T00:00:00.000Z,2018-06-02T00:00:00.000Z,0
from:HoracioSerpa,2018-06-02T00:00:00.000Z,2018-06-03T00:00:00.000Z,0
from:German_Vargas,2018-05-20T00:00:00.000Z,2018-05-21T00:00:00.000Z,15
from:German_Vargas,2018-05-21T00:00:00.000Z,2018-05-22T00:00:00.000Z,16
from:German_Vargas,2018-05-22T00:00:00.000Z,2018-05-23T00:00:00.000Z,35
from:German_Vargas,2018-05-23T00:00:00.000Z,2018-05-24T00:00:00.000Z,27
from:German_Vargas,2018-05-24T00:00:00.000Z,2018-05-25T00:00:00.000Z,21
from:German_Vargas,2018-05-25T00:00:00.000Z,2018-05-26T00:00:00.000Z,20
from:German_Vargas,2018-05-26T00:00:00.000Z,2018-05-27T00:00:00.000Z,31
from:German_Vargas,2018-05-27T00:00:00.000Z,2018-05-28T00:00:00.000Z,72
from:German_Vargas,2018-05-28T00:00:00.000Z,2018-05-29T00:00:00.000Z,1
from:German_Vargas,2018-05-29T00:00:00.000Z,2018-05-30T00:00:00.000Z,0
from:German_Vargas,2018-05-30T00:00:00.000Z,2018-05-31T00:00:00.000Z,0
from:German_Vargas,2018-05-31T00:00:00.000Z,2018-06-01T00:00:00.000Z,0
from:German_Vargas,2018-06-01T00:00:00.000Z,2018-06-02T00:00:00.000Z,0
from:German_Vargas,2018-06-02T00:00:00.000Z,2018-06-03T00:00:00.000Z,0
from:RafaelPardo,2018-05-20T00:00:00.000Z,2018-05-21T00:00:00.000Z,0
from:RafaelPardo,2018-05-21T00:00:00.000Z,2018-05-22T00:00:00.000Z,0
from:RafaelPardo,2018-05-22T00:00:00.000Z,2018-05-23T00:00:00.000Z,0
from:RafaelPardo,2018-05-23T00:00:00.000Z,2018-05-24T00:00:00.000Z,0
from:RafaelPardo,2018-05-24T00:00:00.000Z,2018-05-25T00:00:00.000Z,0
from:RafaelPardo,2018-05-25T00:00:00.000Z,2018-05-26T00:00:00.000Z,0
from:RafaelPardo,2018-05-26T00:00:00.000Z,2018-05-27T00:00:00.000Z,0
from:RafaelPardo,2018-05-27T00:00:00.000Z,2018-05-28T00:00:00.000Z,0
from:RafaelPardo,2018-05-28T00:00:00.000Z,2018-05-29T00:00:00.000Z,0
from:RafaelPardo,2018-05-29T00:00:00.000Z,2018-05-30T00:00:00.000Z,0
from:RafaelPardo,2018-05-30T00:00:00.000Z,2018-05-31T00:00:00.000Z,0
from:RafaelPardo,2018-05-31T00:00:00.000Z,2018-06-01T00:00:00.000Z,0
from:RafaelPardo,2018-06-01T00:00:00.000Z,2018-06-02T00:00:00.000Z,0
from:RafaelPardo,2018-06-02T00:00:00.000Z,2018-06-03T00:00:00.000Z,0
from:AABenedetti,2018-05-20T00:00:00.000Z,2018-05-21T00:00:00.000Z,6
from:AABenedetti,2018-05-21T00:00:00.000Z,2018-05-22T00:00:00.000Z,7
from:AABenedetti,2018-05-22T00:00:00.000Z,2018-05-23T00:00:00.000Z,5
from:AABenedetti,2018-05-23T00:00:00.000Z,2018-05-24T00:00:00.000Z,2
from:AABenedetti,2018-05-24T00:00:00.000Z,2018-05-25T00:00:00.000Z,18
from:AABenedetti,2018-05-25T00:00:00.000Z,2018-05-26T00:00:00.000Z,6
from:AABenedetti,2018-05-26T00:00:00.000Z,2018-05-27T00:00:00.000Z,8
from:AABenedetti,2018-05-27T00:00:00.000Z,2018-05-28T00:00:00.000Z,8
from:AABenedetti,2018-05-28T00:00:00.000Z,2018-05-29T00:00:00.000Z,5
from:AABenedetti,2018-05-29T00:00:00.000Z,2018-05-30T00:00:00.000Z,8
from:AABenedetti,2018-05-30T00:00:00.000Z,2018-05-31T00:00:00.000Z,5
from:AABenedetti,2018-05-31T00:00:00.000Z,2018-06-01T00:00:00.000Z,3
from:AABenedetti,2018-06-01T00:00:00.000Z,2018-06-02T00:00:00.000Z,2
from:AABenedetti,2018-06-02T00:00:00.000Z,2018-06-03T00:00:00.000Z,0
from:GustavoBolivar,2018-05-20T00:00:00.000Z,2018-05-21T00:00:00.000Z,14
from:GustavoBolivar,2018-05-21T00:00:00.000Z,2018-05-22T00:00:00.000Z,13
from:GustavoBolivar,2018-05-22T00:00:00.000Z,2018-05-23T00:00:00.000Z,6
from:GustavoBolivar,2018-05-23T00:00:00.000Z,2018-05-24T00:00:00.000Z,8
from:GustavoBolivar,2018-05-24T00:00:00.000Z,2018-05-25T00:00:00.000Z,9
from:GustavoBolivar,2018-05-25T00:00:00.000Z,2018-05-26T00:00:00.000Z,19
from:GustavoBolivar,2018-05-26T00:00:00.000Z,2018-05-27T00:00:00.000Z,17
from:GustavoBolivar,2018-05-27T00:00:00.000Z,2018-05-28T00:00:00.000Z,26
from:GustavoBolivar,2018-05-28T00:00:00.000Z,2018-05-29T00:00:00.000Z,8
from:GustavoBolivar,2018-05-29T00:00:00.000Z,2018-05-30T00:00:00.000Z,17
from:GustavoBolivar,2018-05-30T00:00:00.000Z,2018-05-31T00:00:00.000Z,19
from:GustavoBolivar,2018-05-31T00:00:00.000Z,2018-06-01T00:00:00.000Z,19
from:GustavoBolivar,2018-06-01T00:00:00.000Z,2018-06-02T00:00:00.000Z,16
from:GustavoBolivar,2018-06-02T00:00:00.000Z,2018-06-03T00:00:00.000Z,14
from:AidaAvellaE,2018-05-20T00:00:00.000Z,2018-05-21T00:00:00.000Z,17
from:AidaAvellaE,2018-05-21T00:00:00.000Z,2018-05-22T00:00:00.000Z,25
from:AidaAvellaE,2018-05-22T00:00:00.000Z,2018-05-23T00:00:00.000Z,37
from:AidaAvellaE,2018-05-23T00:00:00.000Z,2018-05-24T00:00:00.000Z,17
from:AidaAvellaE,2018-05-24T00:00:00.000Z,2018-05-25T00:00:00.000Z,54
from:AidaAvellaE,2018-05-25T00:00:00.000Z,2018-05-26T00:00:00.000Z,42
from:AidaAvellaE,2018-05-26T00:00:00.000Z,2018-05-27T00:00:00.000Z,7
from:AidaAvellaE,2018-05-27T00:00:00.000Z,2018-05-28T00:00:00.000Z,174
from:AidaAvellaE,2018-05-28T00:00:00.000Z,2018-05-29T00:00:00.000Z,29
from:AidaAvellaE,2018-05-29T00:00:00.000Z,2018-05-30T00:00:00.000Z,32
from:AidaAvellaE,2018-05-30T00:00:00.000Z,2018-05-31T00:00:00.000Z,48
from:AidaAvellaE,2018-05-31T00:00:00.000Z,2018-06-01T00:00:00.000Z,87
from:AidaAvellaE,2018-06-01T00:00:00.000Z,2018-06-02T00:00:00.000Z,95
from:AidaAvellaE,2018-06-02T00:00:00.000Z,2018-06-03T00:00:00.000Z,31
from:MiguelUribeT,2018-05-20T00:00:00.000Z,2018-05-21T00:00:00.000Z,6
from:MiguelUribeT,2018-05-21T00:00:00.000Z,2018-05-22T00:00:00.000Z,7
from:MiguelUribeT,2018-05-22T00:00:00.000Z,2018-05-23T00:00:00.000Z,12
from:MiguelUribeT,2018-05-23T00:00:00.000Z,2018-05-24T00:00:00.000Z,11
from:MiguelUribeT,2018-05-24T00:00:00.000Z,2018-05-25T00:00:00.000Z,6
from:MiguelUribeT,2018-05-25T00:00:00.000Z,2018-05-26T00:00:00.000Z,4
from:MiguelUribeT,2018-05-26T00:00:00.000Z,2018-05-27T00:00:00.000Z,4
from:MiguelUribeT,2018-05-27T00:00:00.000Z,2018-05-28T00:00:00.000Z,5
from:MiguelUribeT,2018-05-28T00:00:00.000Z,2018-05-29T00:00:00.000Z,1
from:MiguelUribeT,2018-05-29T00:00:00.000Z,2018-05-30T00:00:00.000Z,5
from:MiguelUribeT,2018-05-30T00:00:00.000Z,2018-05-31T00:00:00.000Z,4
from:MiguelUribeT,2018-05-31T00:00:00.000Z,2018-06-01T00:00:00.000Z,7
from:MiguelUribeT,2018-06-01T00:00:00.000Z,2018-06-02T00:00:00.000Z,6
from:MiguelUribeT,2018-06-02T00:00:00.000Z,2018-06-03T00:00:00.000Z,3
from:Baena,2018-05-20T00:00:00.000Z,2018-05-21T00:00:00.000Z,1
from:Baena,2018-05-21T00:00:00.000Z,2018-05-22T00:00:00.000Z,3
from:Baena,2018-05-22T00:00:00.000Z,2018-05-23T00:00:00.000Z,7
from:Baena,2018-05-23T00:00:00.000Z,2018-05-24T00:00:00.000Z,2
from:Baena,2018-05-24T00:00:00.000Z,2018-05-25T00:00:00.000Z,0
from:Baena,2018-05-25T00:00:00.000Z,2018-05-26T00:00:00.000Z,2
from:Baena,2018-05-26T00:00:00.000Z,2018-05-27T00:00:00.000Z,14
from:Baena,2018-05-27T00:00:00.000Z,2018-05-28T00:00:00.000Z,5
from:Baena,2018-05-28T00:00:00.000Z,2018-05-29T00:00:00.000Z,8
from:Baena,2018-05-29T00:00:00.000Z,2018-05-30T00:00:00.000Z,1
from:Baena,2018-05-30T00:00:00.000Z,2018-05-31T00:00:00.000Z,3
from:Baena,2018-05-31T00:00:00.000Z,2018-06-01T00:00:00.000Z,1
from:Baena,2018-06-01T00:00:00.000Z,2018-06-02T00:00:00.000Z,1
from:Baena,2018-06-02T00:00:00.000Z,2018-06-03T00:00:00.000Z,5
from:FicoGutierrez,2018-05-20T00:00:00.000Z,2018-05-21T00:00:00.000Z,0
from:FicoGutierrez,2018-05-21T00:00:00.000Z,2018-05-22T00:00:00.000Z,5
from:FicoGutierrez,2018-05-22T00:00:00.000Z,2018-05-23T00:00:00.000Z,1
from:FicoGutierrez,2018-05-23T00:00:00.000Z,2018-05-24T00:00:00.000Z,24
from:FicoGutierrez,2018-05-24T00:00:00.000Z,2018-05-25T00:00:00.000Z,1
from:FicoGutierrez,2018-05-25T00:00:00.000Z,2018-05-26T00:00:00.000Z,2
from:FicoGutierrez,2018-05-26T00:00:00.000Z,2018-05-27T00:00:00.000Z,1
from:FicoGutierrez,2018-05-27T00:00:00.000Z,2018-05-28T00:00:00.000Z,4
from:FicoGutierrez,2018-05-28T00:00:00.000Z,2018-05-29T00:00:00.000Z,2
from:FicoGutierrez,2018-05-29T00:00:00.000Z,2018-05-30T00:00:00.000Z,2
from:FicoGutierrez,2018-05-30T00:00:00.000Z,2018-05-31T00:00:00.000Z,14
from:FicoGutierrez,2018-05-31T00:00:00.000Z,2018-06-01T00:00:00.000Z,9
from:FicoGutierrez,2018-06-01T00:00:00.000Z,2018-06-02T00:00:00.000Z,4
from:FicoGutierrez,2018-06-02T00:00:00.000Z,2018-06-03T00:00:00.000Z,2
from:AlejandroChar,2018-05-20T00:00:00.000Z,2018-05-21T00:00:00.000Z,11
from:AlejandroChar,2018-05-21T00:00:00.000Z,2018-05-22T00:00:00.000Z,2
from:AlejandroChar,2018-05-22T00:00:00.000Z,2018-05-23T00:00:00.000Z,1
from:AlejandroChar,2018-05-23T00:00:00.000Z,2018-05-24T00:00:00.000Z,6
from:AlejandroChar,2018-05-24T00:00:00.000Z,2018-05-25T00:00:00.000Z,7
from:AlejandroChar,2018-05-25T00:00:00.000Z,2018-05-26T00:00:00.000Z,7
from:AlejandroChar,2018-05-26T00:00:00.000Z,2018-05-27T00:00:00.000Z,4
from:AlejandroChar,2018-05-27T00:00:00.000Z,2018-05-28T00:00:00.000Z,2
from:AlejandroChar,2018-05-28T00:00:00.000Z,2018-05-29T00:00:00.000Z,5
from:AlejandroChar,2018-05-29T00:00:00.000Z,2018-05-30T00:00:00.000Z,3
from:AlejandroChar,2018-05-30T00:00:00.000Z,2018-05-31T00:00:00.000Z,6
from:AlejandroChar,2018-05-31T00:00:00.000Z,2018-06-01T00:00:00.000Z,9
from:AlejandroChar,2018-06-01T00:00:00.000Z,2018-06-02T00:00:00.000Z,7
from:AlejandroChar,2018-06-02T00:00:00.000Z,2018-06-03T00:00:00.000Z,5
from:A_OrdonezM,2018-05-20T00:00:00.000Z,2018-05-21T00:00:00.000Z,1
from:A_OrdonezM,2018-05-21T00:00:00.000Z,2018-05-22T00:00:00.000Z,1
from:A_OrdonezM,2018-05-22T00:00:00.000Z,2018-05-23T00:00:00.000Z,2
from:A_OrdonezM,2018-05-23T00:00:00.000Z,2018-05-24T00:00:00.000Z,0
from:A_OrdonezM,2018-05-24T00:00:00.000Z,2018-05-25T00:00:00.000Z,2
from:A_OrdonezM,2018-05-25T00:00:00.000Z,2018-05-26T00:00:00.000Z,1
from:A_OrdonezM,2018-05-26T00:00:00.000Z,2018-05-27T00:00:00.000Z,1
from:A_OrdonezM,2018-05-27T00:00:00.000Z,2018-05-28T00:00:00.000Z,3
from:A_OrdonezM,2018-05-28T00:00:00.000Z,2018-05-29T00:00:00.000Z,0
from:A_OrdonezM,2018-05-29T00:00:00.000Z,2018-05-30T00:00:00.000Z,0
from:A_OrdonezM,2018-05-30T00:00:00.000Z,2018-05-31T00:00:00.000Z,0
from:A_OrdonezM,2018-05-31T00:00:00.000Z,2018-06-01T00:00:00.000Z,0
from:A_OrdonezM,2018-06-01T00:00:00.000Z,2018-06-02T00:00:00.000Z,1
from:A_OrdonezM,2018-06-02T00:00:00.000Z,2018-06-03T00:00:00.000Z,2
from:alejoeder,2018-05-20T00:00:00.000Z,2018-05-21T00:00:00.000Z,5
from:alejoeder,2018-05-21T00:00:00.000Z,2018-05-22T00:00:00.000Z,2
from:alejoeder,2018-05-22T00:00:00.000Z,2018-05-23T00:00:00.000Z,4
from:alejoeder,2018-05-23T00:00:00.000Z,2018-05-24T00:00:00.000Z,1
from:alejoeder,2018-05-24T00:00:00.000Z,2018-05-25T00:00:00.000Z,1
from:alejoeder,2018-05-25T00:00:00.000Z,2018-05-26T00:00:00.000Z,3
from:alejoeder,2018-05-26T00:00:00.000Z,2018-05-27T00:00:00.000Z,6
from:alejoeder,2018-05-27T00:00:00.000Z,2018-05-28T00:00:00.000Z,6
from:alejoeder,2018-05-28T00:00:00.000Z,2018-05-29T00:00:00.000Z,4
from:alejoeder,2018-05-29T00:00:00.000Z,2018-05-30T00:00:00.000Z,2
from:alejoeder,2018-05-30T00:00:00.000Z,2018-05-31T00:00:00.000Z,1
from:alejoeder,2018-05-31T00:00:00.000Z,2018-06-01T00:00:00.000Z,2
from:alejoeder,2018-06-01T00:00:00.000Z,2018-06-02T00:00:00.000Z,4
from:alejoeder,2018-06-02T00:00:00.000Z,2018-06-03T00:00:00.000Z,1
from:LuisAlfreRamos,2018-05-20T00:00:00.000Z,2018-05-21T00:00:00.000Z,1
from:LuisAlfreRamos,2018-05-21T00:00:00.000Z,2018-05-22T00:00:00.000Z,0
from:LuisAlfreRamos,2018-05-22T00:00:00.000Z,2018-05-23T00:00:00.000Z,1
from:LuisAlfreRamos,2018-05-23T00:00:00.000Z,2018-05-24T00:00:00.000Z,0
from:LuisAlfreRamos,2018-05-24T00:00:00.000Z,2018-05-25T00:00:00.000Z,1
from:LuisAlfreRamos,2018-05-25T00:00:00.000Z,2018-05-26T00:00:00.000Z,0
from:LuisAlfreRamos,2018-05-26T00:00:00.000Z,2018-05-27T00:00:00.000Z,1
from:LuisAlfreRamos,2018-05-27T00:00:00.000Z,2018-05-28T00:00:00.000Z,1
from:LuisAlfreRamos,2018-05-28T00:00:00.000Z,2018-05-29T00:00:00.000Z,1
from:LuisAlfreRamos,2018-05-29T00:00:00.000Z,2018-05-30T00:00:00.000Z,0
from:LuisAlfreRamos,2018-05-30T00:00:00.000Z,2018-05-31T00:00:00.000Z,1
from:LuisAlfreRamos,2018-05-31T00:00:00.000Z,2018-06-01T00:00:00.000Z,1
from:LuisAlfreRamos,2018-06-01T00:00:00.000Z,2018-06-02T00:00:00.000Z,0
from:LuisAlfreRamos,2018-06-02T00:00:00.000Z,2018-06-03T00:00:00.000Z,1
from:AliciaArango,2018-05-20T00:00:00.000Z,2018-05-21T00:00:00.000Z,0
from:AliciaArango,2018-05-21T00:00:00.000Z,2018-05-22T00:00:00.000Z,0
from:AliciaArango,2018-05-22T00:00:00.000Z,2018-05-23T00:00:00.000Z,2
from:AliciaArango,2018-05-23T00:00:00.000Z,2018-05-24T00:00:00.000Z,5
from:AliciaArango,2018-05-24T00:00:00.000Z,2018-05-25T00:00:00.000Z,12
from:AliciaArango,2018-05-25T00:00:00.000Z,2018-05-26T00:00:00.000Z,4
from:AliciaArango,2018-05-26T00:00:00.000Z,2018-05-27T00:00:00.000Z,21
from:AliciaArango,2018-05-27T00:00:00.000Z,2018-05-28T00:00:00.000Z,0
from:AliciaArango,2018-05-28T00:00:00.000Z,2018-05-29T00:00:00.000Z,5
from:AliciaArango,2018-05-29T00:00:00.000Z,2018-05-30T00:00:00.000Z,0
from:AliciaArango,2018-05-30T00:00:00.000Z,2018-05-31T00:00:00.000Z,0
from:AliciaArango,2018-05-31T00:00:00.000Z,2018-06-01T00:00:00.000Z,11
from:AliciaArango,2018-06-01T00:00:00.000Z,2018-06-02T00:00:00.000Z,19
from:AliciaArango,2018-06-02T00:00:00.000Z,2018-06-03T00:00:00.000Z,0
from:piedadcordoba,2018-05-20T00:00:00.000Z,2018-05-21T00:00:00.000Z,0
from:piedadcordoba,2018-05-21T00:00:00.000Z,2018-05-22T00:00:00.000Z,2
from:piedadcordoba,2018-05-22T00:00:00.000Z,2018-05-23T00:00:00.000Z,0
from:piedadcordoba,2018-05-23T00:00:00.000Z,2018-05-24T00:00:00.000Z,1
from:piedadcordoba,2018-05-24T00:00:00.000Z,2018-05-25T00:00:00.000Z,2
from:piedadcordoba,2018-05-25T00:00:00.000Z,2018-05-26T00:00:00.000Z,2
from:piedadcordoba,2018-05-26T00:00:00.000Z,2018-05-27T00:00:00.000Z,2
from:piedadcordoba,2018-05-27T00:00:00.000Z,2018-05-28T00:00:00.000Z,2
from:piedadcordoba,2018-05-28T00:00:00.000Z,2018-05-29T00:00:00.000Z,10
from:piedadcordoba,2018-05-29T00:00:00.000Z,2018-05-30T00:00:00.000Z,0
from:piedadcordoba,2018-05-30T00:00:00.000Z,2018-05-31T00:00:00.000Z,1
from:piedadcordoba,2018-05-31T00:00:00.000Z,2018-06-01T00:00:00.000Z,2
from:piedadcordoba,2018-06-01T00:00:00.000Z,2018-06-02T00:00:00.000Z,1
from:piedadcordoba,2018-06-02T00:00:00.000Z,2018-06-03T00:00:00.000Z,0
from:angelamrobledo,2018-05-20T00:00:00.000Z,2018-05-21T00:00:00.000Z,12
from:angelamrobledo,2018-05-21T00:00:00.000Z,2018-05-22T00:00:00.000Z,34
from:angelamrobledo,2018-05-22T00:00:00.000Z,2018-05-23T00:00:00.000Z,12
from:angelamrobledo,2018-05-23T00:00:00.000Z,2018-05-24T00:00:00.000Z,36
from:angelamrobledo,2018-05-24T00:00:00.000Z,2018-05-25T00:00:00.000Z,31
from:angelamrobledo,2018-05-25T00:00:00.000Z,2018-05-26T00:00:00.000Z,15
from:angelamrobledo,2018-05-26T00:00:00.000Z,2018-05-27T00:00:00.000Z,48
from:angelamrobledo,2018-05-27T00:00:00.000Z,2018-05-28T00:00:00.000Z,45
from:angelamrobledo,2018-05-28T00:00:00.000Z,2018-05-29T00:00:00.000Z,24
from:angelamrobledo,2018-05-29T00:00:00.000Z,2018-05-30T00:00:00.000Z,25
from:angelamrobledo,2018-05-30T00:00:00.000Z,2018-05-31T00:00:00.000Z,21
from:angelamrobledo,2018-05-31T00:00:00.000Z,2018-06-01T00:00:00.000Z,45
from:angelamrobledo,2018-06-01T00:00:00.000Z,2018-06-02T00:00:00.000Z,29
from:angelamrobledo,2018-06-02T00:00:00.000Z,2018-06-03T00:00:00.000Z,19
from:ernestomaciast,2018-05-20T00:00:00.000Z,2018-05-21T00:00:00.000Z,5
from:ernestomaciast,2018-05-21T00:00:00.000Z,2018-05-22T00:00:00.000Z,4
from:ernestomaciast,2018-05-22T00:00:00.000Z,2018-05-23T00:00:00.000Z,8
from:ernestomaciast,2018-05-23T00:00:00.000Z,2018-05-24T00:00:00.000Z,1
from:ernestomaciast,2018-05-24T00:00:00.000Z,2018-05-25T00:00:00.000Z,2
from:ernestomaciast,2018-05-25T00:00:00.000Z,2018-05-26T00:00:00.000Z,1
from:ernestomaciast,2018-05-26T00:00:00.000Z,2018-05-27T00:00:00.000Z,8
from:ernestomaciast,2018-05-27T00:00:00.000Z,2018-05-28T00:00:00.000Z,4
from:ernestomaciast,2018-05-28T00:00:00.000Z,2018-05-29T00:00:00.000Z,0
from:ernestomaciast,2018-05-29T00:00:00.000Z,2018-05-30T00:00:00.000Z,6
from:ernestomaciast,2018-05-30T00:00:00.000Z,2018-05-31T00:00:00.000Z,19
from:ernestomaciast,2018-05-31T00:00:00.000Z,2018-06-01T00:00:00.000Z,5
from:ernestomaciast,2018-06-01T00:00:00.000Z,2018-06-02T00:00:00.000Z,3
from:ernestomaciast,2018-06-02T00:00:00.000Z,2018-06-03T00:00:00.000Z,3
from:LuisErnestoGL,2018-05-20T00:00:00.000Z,2018-05-21T00:00:00.000Z,15
from:LuisErnestoGL,2018-05-21T00:00:00.000Z,2018-05-22T00:00:00.000Z,15
from:LuisErnestoGL,2018-05-22T00:00:00.000Z,2018-05-23T00:00:00.000Z,16
from:LuisErnestoGL,2018-05-23T00:00:00.000Z,2018-05-24T00:00:00.000Z,8
from:LuisErnestoGL,2018-05-24T00:00:00.000Z,2018-05-25T00:00:00.000Z,13
from:LuisErnestoGL,2018-05-25T00:00:00.000Z,2018-05-26T00:00:00.000Z,18
from:LuisErnestoGL,2018-05-26T00:00:00.000Z,2018-05-27T00:00:00.000Z,16
from:LuisErnestoGL,2018-05-27T00:00:00.000Z,2018-05-28T00:00:00.000Z,29
from:LuisErnestoGL,2018-05-28T00:00:00.000Z,2018-05-29T00:00:00.000Z,35
from:LuisErnestoGL,2018-05-29T00:00:00.000Z,2018-05-30T00:00:00.000Z,17
from:LuisErnestoGL,2018-05-30T00:00:00.000Z,2018-05-31T00:00:00.000Z,32
from:LuisErnestoGL,2018-05-31T00:00:00.000Z,2018-06-01T00:00:00.000Z,59
from:LuisErnestoGL,2018-06-01T00:00:00.000Z,2018-06-02T00:00:00.000Z,37
from:LuisErnestoGL,2018-06-02T00:00:00.000Z,2018-06-03T00:00:00.000Z,17
from:AnaPaolaAgudelo,2018-05-20T00:00:00.000Z,2018-05-21T00:00:00.000Z,19
from:AnaPaolaAgudelo,2018-05-21T00:00:00.000Z,2018-05-22T00:00:00.000Z,11
from:AnaPaolaAgudelo,2018-05-22T00:00:00.000Z,2018-05-23T00:00:00.000Z,4
from:AnaPaolaAgudelo,2018-05-23T00:00:00.000Z,2018-05-24T00:00:00.000Z,13
from:AnaPaolaAgudelo,2018-05-24T00:00:00.000Z,2018-05-25T00:00:00.000Z,4
from:AnaPaolaAgudelo,2018-05-25T00:00:00.000Z,2018-05-26T00:00:00.000Z,9
from:AnaPaolaAgudelo,2018-05-26T00:00:00.000Z,2018-05-27T00:00:00.000Z,12
from:AnaPaolaAgudelo,2018-05-27T00:00:00.000Z,2018-05-28T00:00:00.000Z,24
from:AnaPaolaAgudelo,2018-05-28T00:00:00.000Z,2018-05-29T00:00:00.000Z,9
from:AnaPaolaAgudelo,2018-05-29T00:00:00.000Z,2018-05-30T00:00:00.000Z,5
from:AnaPaolaAgudelo,2018-05-30T00:00:00.000Z,2018-05-31T00:00:00.000Z,10
from:AnaPaolaAgudelo,2018-05-31T00:00:00.000Z,2018-06-01T00:00:00.000Z,8
